bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1779625,1355796,2023-10-03,House,"On Agreeing to the Resolution RC# 517",218,208,0,7,433
1779648,1355797,2023-10-03,House,"On Motion to Table RC# 518",208,218,0,7,433
1779648,1355798,2023-10-03,House,"On Agreeing to the Resolution RC# 519",216,210,0,7,433
1779845,1357673,2023-11-14,House,"On Agreeing to the Amendment RC# 648",131,300,0,8,439
1779845,1357674,2023-11-14,House,"On Agreeing to the Amendment RC# 649",190,241,0,8,439
1779845,1357675,2023-11-14,House,"On Agreeing to the Amendment RC# 650",140,294,0,5,439
1779845,1357676,2023-11-14,House,"On Agreeing to the Amendment RC# 651",183,251,0,5,439
1779845,1357677,2023-11-14,House,"On Agreeing to the Amendment RC# 652",186,247,0,6,439
1779845,1357678,2023-11-14,House,"On Agreeing to the Amendment RC# 653",109,324,0,6,439
1779845,1357679,2023-11-14,House,"On Agreeing to the Amendment RC# 654",85,350,0,4,439
1779845,1357680,2023-11-14,House,"On Agreeing to the Amendment RC# 655",81,353,0,5,439
1779845,1357681,2023-11-14,House,"On Agreeing to the Amendment RC# 656",81,354,0,4,439
1779845,1357682,2023-11-14,House,"On Agreeing to the Amendment RC# 657",118,316,0,5,439
1779845,1363290,2023-11-15,House,"On Agreeing to the Amendment: Lawler of New York Part B Amendment No. 114 RC# 66",373,54,0,12,439
1779845,1363291,2023-11-15,House,"On Agreeing to the Amendment: Perry of Pennsylvania Part B Amendment No. 78 RC# 661",169,257,0,13,439
1779845,1363292,2023-11-15,House,"On Agreeing to the Amendment: Biggs of Arizona Part B Amendment No. 86 RC# 662",173,254,0,12,439
1779845,1363293,2023-11-15,House,"On Agreeing to the Amendment: Crane of Arizona Part B Amendment No. 92 RC# 663",151,273,0,15,439
1779845,1363294,2023-11-15,House,"On Agreeing to the Amendment: Greene of Georgia Part B Amendment No. 103 RC# 664",170,254,1,14,439
1779845,1363295,2023-11-15,House,"On Agreeing to the Amendment: Greene of Georgia Part B Amendment No. 104 RC# 665",165,260,1,13,439
1779845,1363296,2023-11-15,House,"On Agreeing to the Amendment: Hern of Oklahoma Part B Amendment No. 111 RC# 666",411,14,0,14,439
1779845,1363297,2023-11-15,House,"On Agreeing to the Amendment: Higgins of Louisiana Part B Amendment No. 112 RC# 667",148,280,1,10,439
1779845,1363298,2023-11-15,House,"On Agreeing to the Amendment: Higgins of Louisiana Part B Amendment No. 113 RC# 668",144,279,1,15,439
1779845,1363299,2023-11-15,House,"On Agreeing to the Amendment: McCormick of Georgia Part B Amendment No. 117 RC# 670",162,262,1,14,439
1779845,1363301,2023-11-15,House,"On Agreeing to the Amendment: Miller of Illinois Part B Amendment No. 118 RC# 671",157,268,1,13,439
1779845,1363302,2023-11-15,House,"On Agreeing to the Amendment: Miller of Illinois Part B Amendment No. 119 RC# 672",155,270,1,13,439
1779845,1363303,2023-11-15,House,"On Agreeing to the Amendment: Miller of Illinois Part B Amendment No. 121 RC# 673",204,224,0,11,439
1779845,1363304,2023-11-15,House,"On Agreeing to the Amendment: Miller-Meeks of Iowa Part B Amendment No. 123 RC# 674",216,211,0,12,439
1779845,1363305,2023-11-15,House,"On Agreeing to the Amendment: Rosendale of Montana Part B Amendment No. 134 RC# 675",155,268,1,15,439
1780011,1430204,2024-04-16,House,"On Motion to Suspend the Rules and Pass RC# 128",419,4,0,8,431
1780099,1356905,2023-11-01,House,"On Agreeing to the Resolution RC# 564",179,213,19,22,433
1780102,1362048,2023-12-06,House,"On Agreeing to the Amendment RC# 698",372,39,0,28,439
1780102,1362049,2023-12-06,House,"On Agreeing to the Amendment RC# 699",94,320,0,25,439
1780102,1362050,2023-12-06,House,"On Agreeing to the Amendment RC# 700",202,213,0,24,439
1780102,1362051,2023-12-06,House,"On Passage RC# 701",246,170,0,17,433
1780107,1427983,2024-04-15,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 123",294,105,0,32,431
1780108,1429193,2024-04-15,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 122",383,11,0,36,430
1780117,1356606,2023-10-25,House,"On Motion to Suspend the Rules and Agree RC# 528",412,10,6,5,433
1780212,1430965,2024-04-17,House,"On Passage RC# 139",259,160,0,12,431
1780667,1358032,2023-11-30,House,"On Agreeing to the Amendment RC# 680",412,11,1,16,440
1780667,1358033,2023-11-30,House,"On Agreeing to the Amendment RC# 681",422,1,1,16,440
1780667,1358034,2023-11-30,House,"On Agreeing to the Amendment RC# 682",241,181,1,17,440
1780667,1358035,2023-11-30,House,"On Agreeing to the Amendment RC# 683",226,199,1,14,440
1780667,1358036,2023-11-30,House,"On Agreeing to the Amendment RC# 684",231,198,1,11,441
1780667,1358037,2023-11-30,House,"On Agreeing to the Amendment RC# 685",399,28,1,12,440
1780667,1358038,2023-11-30,House,"On Agreeing to the Amendment RC# 686",194,236,1,9,440
1780667,1358039,2023-11-30,House,"On Passage RC# 687",307,119,1,8,435
1780826,1357947,2023-11-28,House,"On Motion to Suspend the Rules and Agree RC# 676",414,0,0,20,434
1781225,1356323,2023-10-19,Senate,"On the Resolution S.Res. 417 RC# 261",97,0,0,3,100
1781260,1356961,2023-11-02,House,"On Motion to Suspend the Rules and Agree, as Amended RC# 578",396,23,0,14,433
1781300,1412809,2024-03-20,House,"On Motion to Recommit RC# 94",204,211,0,17,432
1781300,1412810,2024-03-20,House,"On Passage RC# 95",216,200,0,16,432
1781310,1429389,2024-04-16,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 127",408,13,0,10,431
1781807,1430759,2024-04-17,House,"On Passage RC# 137",285,135,0,11,431
1781933,1437145,2024-04-30,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 158",394,19,0,15,428
1781945,1437797,2024-05-01,House,"On Passage RC# 172",320,91,0,18,429
1782419,1356930,2023-11-02,House,"On Passage RC# 577",226,196,0,11,433
1782419,1362284,2023-11-14,Senate,"On the Motion to Table H.R. 6126 RC# 309",51,48,0,1,100
1782431,1356895,2023-11-01,House,"On Motion to Table RC# 559",222,186,0,24,432
1782534,1356920,2023-11-02,House,"On Ordering the Previous Question RC# 565",213,200,0,19,432
1782534,1356921,2023-11-02,House,"On Agreeing to the Resolution RC# 566",213,203,0,16,432
1782629,1440866,2024-05-07,House,"On Agreeing to the Amendment: Kelly of Pennsylvania Amendment No. 3 RC# 182",208,199,0,28,435
1782629,1440867,2024-05-07,House,"On Motion to Recommit RC# 183",202,206,0,22,430
1782629,1440868,2024-05-07,House,"On Passage RC# 184",212,195,0,23,430
1782880,1357174,2023-11-07,House,"On Motion to Table RC# 608",208,213,1,11,433
1782880,1357175,2023-11-07,House,"On Agreeing to the Resolution RC# 622",234,188,4,6,432
1782889,1429288,2024-04-16,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 126",419,4,0,8,431
1782892,1357220,2023-11-07,House,"On Ordering the Previous Question RC# 601",217,204,0,12,433
1782892,1357221,2023-11-07,House,"On Agreeing to the Resolution RC# 602",217,204,0,12,433
1783077,1408441,2024-03-12,House,"On Motion to Recommit RC# 83",206,213,0,13,432
1783077,1408442,2024-03-12,House,"On Passage RC# 84",217,203,0,12,432
1783310,1438028,2024-05-01,House,"On Motion to Recommit RC# 173",201,211,0,17,429
1783310,1438029,2024-05-01,House,"On Passage RC# 174",214,199,2,14,429
1783633,1431150,2024-04-17,House,"On Passage RC# 140",271,147,0,13,431
1783643,1364259,2024-01-12,House,"On Passage RC# 10",206,177,0,50,433
1783643,1425239,2024-04-10,Senate,"On the Joint Resolution H.J.Res. 98 RC# 122",50,48,0,2,100
1783643,1440765,2024-05-07,House,"Passage, Objections of the President To The Contrary Notwithstanding RC# 185",214,191,0,24,429
1783747,1357536,2023-11-13,House,"On Motion to Refer RC# 645",209,201,0,23,433
1783747,1378396,2024-02-06,House,"On Agreeing to the Resolution, as Amended RC# 37",214,216,0,1,431
1783747,1384106,2024-02-13,House,"On Motion to Reconsider RC# 42",216,211,0,4,431
1783747,1384107,2024-02-13,House,"On Agreeing to the Resolution, as Amended RC# 43",214,213,0,4,431
1783781,1357707,2023-11-14,House,"On Ordering the Previous Question RC# 646",217,208,0,8,433
1783781,1357708,2023-11-14,House,"On Agreeing to the Resolution RC# 647",217,209,0,8,434
1783962,1427516,2024-04-15,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 121",382,11,0,37,430
1784006,1357772,2023-11-15,House,"On Ordering the Previous Question RC# 659",218,206,0,10,434
1784006,1357773,2023-11-15,House,"On Agreeing to the Resolution RC# 660",198,225,0,11,434
1784134,1362312,2023-12-07,Senate,"On the Motion to Discharge S.J.Res. 51 RC# 333",13,84,0,3,100
1784302,1358059,2023-12-01,House,"On Agreeing to the Resolution RC# 691",311,114,2,8,435
1784703,1429318,2024-04-16,House,"On Motion to Suspend the Rules and Agree RC# 134",377,44,1,9,431
1784708,1357962,2023-11-28,House,"On Motion to Suspend the Rules and Agree RC# 677",412,1,1,21,435
1785091,1361983,2023-12-05,House,"On Motion to Suspend the Rules and Agree RC# 697",311,14,92,17,434
1785102,1357971,2023-11-29,House,"On Ordering the Previous Question RC# 678",213,205,1,15,434
1785102,1357972,2023-11-29,House,"On Agreeing to the Resolution RC# 679",212,205,1,16,434
1785924,1398893,2024-02-28,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 55",365,36,1,29,431
1789198,1443853,2024-05-15,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 211",390,19,0,21,430
1789214,1443878,2024-05-15,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 210",334,79,0,17,430
1789221,1361980,2023-12-05,House,"On Ordering the Previous Question RC# 692",209,200,0,24,433
1789221,1361981,2023-12-05,House,"On Agreeing to the Resolution RC# 693",213,201,0,19,433
1789540,1429865,2024-04-16,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 130",406,19,0,6,431
1790859,1362034,2023-12-06,House,"On Motion to Table RC# 704",201,216,1,16,434
1790859,1362090,2023-12-07,House,"On Agreeing to the Resolution RC# 706",214,191,5,23,433
1791107,1424177,2024-04-09,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 105",378,26,0,26,430
1791110,1373574,2024-01-31,House,"On Agreeing to the Amendment: D’Esposito of New York Part B Amendment No. 1 RC# 26",267,158,0,6,431
1791110,1373575,2024-01-31,House,"On Passage RC# 27",272,155,0,5,432
1791116,1373516,2024-01-31,House,"On Passage RC# 28",422,2,1,6,431
1791125,1362665,2023-12-13,House,"On Ordering the Previous Question RC# 719",220,212,0,1,433
1791125,1362666,2023-12-13,House,"On Agreeing to the Resolution RC# 720",221,212,0,1,434
1791517,1362490,2023-12-12,House,"On Ordering the Previous Question RC# 710",216,205,0,12,433
1791517,1362491,2023-12-12,House,"On Agreeing to the Resolution RC# 711",215,207,0,11,433
1791741,1362669,2023-12-13,House,"On Motion to Suspend the Rules and Agree RC# 721",303,126,3,2,434
1792357,1366072,2024-01-16,Senate,"On the Motion to Table S.Res. 504 RC# 8",72,11,0,17,100
1807982,1366860,2024-01-18,House,"On Motion to Recommit RC# 18",207,213,0,13,433
1807982,1366861,2024-01-18,House,"On Passage RC# 19",212,207,0,14,433
1808239,1364010,2024-01-10,House,"On Ordering the Previous Question RC# 2",213,200,0,19,432
1808239,1364011,2024-01-10,House,"On Agreeing to the Resolution RC# 3",203,216,0,14,433
1808239,1364143,2024-01-11,House,"On Motion to Reconsider RC# 4",210,201,1,21,433
1808239,1364144,2024-01-11,House,"On Agreeing to the Resolution RC# 5",211,202,1,18,432
1808392,1366851,2024-01-18,House,"On Motion to Recommit RC# 16",208,214,0,11,433
1808392,1366852,2024-01-18,House,"On Passage RC# 17",214,208,0,11,433
1812318,1374027,2024-02-01,House,"On Passage RC# 31",274,150,0,7,431
1812329,1443768,2024-05-15,House,"On Motion to Suspend the Rules and Pass RC# 208",399,13,0,18,430
1812365,1366520,2024-01-17,House,"On Agreeing to the Resolution RC# 13",225,187,0,21,433
1817842,1385375,2024-02-14,House,"On Motion to Suspend the Rules and Agree RC# 44",418,0,1,12,431
1819753,1366503,2024-01-17,House,"On Agreeing to the Resolution RC# 11",198,194,0,41,433
1819882,1414081,2024-03-21,House,"On Motion to Recommit RC# 100",205,213,0,13,431
1819882,1414082,2024-03-21,House,"On Passage RC# 101",213,205,0,14,432
1819882,1414340,2024-03-21,House,"On Agreeing to the Amendment: Graves of Louisiana Amendment No. 8",99,323,0,15,437
1820218,1373457,2024-01-31,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 30",357,70,0,5,432
1829214,1414074,2024-03-21,House,"On Agreeing to the Resolution RC# 97",222,196,0,14,432
1831370,1400900,2024-02-29,House,"On Motion to Suspend the Rules and Pass RC# 57",402,16,0,14,432
1831374,1372376,2024-01-30,House,"On Ordering the Previous Question RC# 22",216,210,0,6,432
1831374,1372377,2024-01-30,House,"On Agreeing to the Resolution RC# 23",216,210,0,6,432
1831377,1441503,2024-05-08,House,"On Motion to Recommit RC# 192",203,207,0,20,430
1831377,1441504,2024-05-08,House,"On Passage RC# 193",206,202,0,22,430
1834568,1414068,2024-03-21,House,"On Agreeing to the Resolution RC# 96",217,200,0,15,432
1834599,1386945,2024-02-15,House,"On Motion to Recommit RC# 51",209,213,0,9,431
1834599,1386946,2024-02-15,House,"On Passage RC# 52",224,200,0,7,431
1835667,1443662,2024-05-15,Senate,"On the Joint Resolution S.J.Res. 57 RC# 168",46,49,0,5,100
1835687,1441541,2024-05-08,House,"On Passage RC# 189",228,182,0,19,429
1835687,1444751,2024-05-16,Senate,"On the Joint Resolution H.J.Res. 109 RC# 169",60,38,0,2,100
1838066,1385591,2024-02-14,House,"On Ordering the Previous Question RC# 47",213,209,0,9,431
1838066,1385592,2024-02-14,House,"On Agreeing to the Resolution RC# 48",195,225,0,11,431
1838167,1378891,2024-02-06,House,"On Motion to Suspend the Rules and Pass RC# 38",250,180,0,1,431
1838232,1400949,2024-02-29,Senate,"On the Motion to Discharge S.J.Res. 60 RC# 62",13,79,0,8,100
1838270,1378870,2024-02-06,House,"On Ordering the Previous Question RC# 34",215,207,0,9,431
1838270,1378871,2024-02-06,House,"On Agreeing to the Resolution RC# 35",216,209,0,6,431
1838289,1439924,2024-05-06,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 177",377,4,0,48,429
1841913,1425161,2024-04-10,Senate,"On the Joint Resolution S.J.Res. 61 RC# 121",53,47,0,0,100
1846398,1443803,2024-05-15,House,"On Passage RC# 204",265,148,0,17,430
1846408,1385241,2024-02-14,House,"On Ordering the Previous Question RC# 45",212,206,0,13,431
1846408,1385242,2024-02-14,House,"On Agreeing to the Resolution RC# 46",212,208,0,11,431
1851530,1440939,2024-05-07,House,"On Motion to Suspend the Rules and Pass RC# 186",401,0,2,27,430
1854914,1414138,2024-03-21,Senate,"On the Joint Resolution S.J.Res. 62 RC# 101",70,25,0,5,100
1857880,1405993,2024-03-07,Senate,"On Passage of the Bill S. 3853 RC# 75",69,30,0,1,100
1858849,1406236,2024-03-07,House,"On Passage RC# 66",251,170,0,11,432
1860099,1412818,2024-03-20,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 91",414,0,0,18,432
1860100,1443703,2024-05-15,House,"On Passage RC# 201",225,181,0,24,430
1860106,1404885,2024-03-06,House,"On Ordering the Previous Question RC# 62",215,205,0,12,432
1860106,1404886,2024-03-06,House,"On Agreeing to the Resolution RC# 63",214,211,0,7,432
1860119,1440606,2024-05-06,House,"On Motion to Suspend the Rules and Pass RC# 178",352,27,0,51,430
1860121,1408981,2024-03-13,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 86",352,65,1,14,432
1860939,1404816,2024-03-06,House,"On Motion to Suspend the Rules and Agree RC# 64",339,85,0,8,432
1861729,1443665,2024-05-15,House,"On Passage RC# 203",356,55,0,19,430
1861739,1408408,2024-03-12,House,"On Agreeing to the Resolution RC# 85",226,193,0,13,432
1862933,1408487,2024-03-12,House,"On Ordering the Previous Question RC# 81",209,205,0,18,432
1862933,1408488,2024-03-12,House,"On Agreeing to the Resolution RC# 82",209,206,0,17,432
1863932,1443320,2024-05-14,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 197",376,16,0,38,430
1865564,1413222,2024-03-20,House,"On Ordering the Previous Question RC# 89",207,192,0,33,432
1865564,1413223,2024-03-20,House,"On Agreeing to the Resolution RC# 90",214,200,0,18,432
1867013,1431708,2024-04-18,Senate,"On Passage of the Bill S. 4072 RC# 142",52,46,0,2,100
1867034,1414418,2024-03-22,House,"On Motion to Suspend the Rules and Agree RC# 102",286,134,0,12,432
1870627,1437926,2024-05-01,House,"On Agreeing to the Resolution RC# 176",223,191,0,15,429
1871712,1425130,2024-04-10,House,"On Ordering the Previous Question RC# 107",210,209,0,12,431
1871712,1425131,2024-04-10,House,"On Agreeing to the Resolution RC# 108",193,228,0,10,431
1872288,1426595,2024-04-12,House,"On Ordering the Previous Question RC# 112",208,202,0,21,431
1872288,1426596,2024-04-12,House,"On Agreeing to the Resolution RC# 113",213,208,0,10,431
1872719,1431514,2024-04-18,House,"On Agreeing to the Resolution RC# 141",404,14,0,13,431
1873083,1429240,2024-04-16,House,"On Ordering the Previous Question RC# 124",212,208,0,11,431
1873083,1429241,2024-04-16,House,"On Agreeing to the Resolution RC# 125",214,208,0,9,431
1873506,1431689,2024-04-20,House,"On Agreeing to the Amendment: Cammack of Florida Part B Amendment No. 4 RC# 14",154,272,0,10,436
1873506,1431690,2024-04-20,House,"On Agreeing to the Amendment: Spartz of Indiana Part B Amendment No. 1 RC# 147",105,319,0,12,436
1873506,1431691,2024-04-20,House,"On Agreeing to the Amendment: Greene of Georgia Part B Amendment No. 2 RC# 148",71,351,0,14,436
1873506,1431692,2024-04-20,House,"On Motion to Recommit RC# 150",88,336,0,7,431
1873506,1431693,2024-04-20,House,"On Passage RC# 151",311,112,1,7,431
1873532,1431661,2024-04-20,House,"On Agreeing to the Amendment: Nunn of Iowa Part E Amendment No. 2 RC# 144",249,167,0,20,436
1873532,1431662,2024-04-20,House,"On Passage RC# 145",360,58,0,13,431
1873539,1431751,2024-04-20,House,"On Passage RC# 146",385,34,1,11,431
1873554,1431620,2024-04-20,House,"On Passage RC# 152",366,58,0,7,431
1873682,1431595,2024-04-19,House,"On Agreeing to the Resolution RC# 142",316,94,0,21,431
1874992,1437218,2024-04-30,House,"On Ordering the Previous Question RC# 162",209,205,0,15,429
1874992,1437219,2024-04-30,House,"On Agreeing to the Resolution RC# 163",209,205,0,15,429
1875048,1444752,2024-05-16,House,"On Passage RC# 215",254,157,0,19,430
1875048,1444791,2024-05-16,House,"On Agreeing to the Amendment: Houlahan of Pennsylvania Part B Amendment No. 6 RC# 214",197,213,0,26,436
1876712,1441032,2024-05-07,House,"On Ordering the Previous Question RC# 180",204,200,0,26,430
1876712,1441033,2024-05-07,House,"On Agreeing to the Resolution RC# 181",205,199,0,26,430
1877209,1441501,2024-05-08,House,"On Motion to Table RC# 188",359,43,7,21,430
1877225,1444838,2024-05-17,House,"On Agreeing to the Resolution RC# 218",337,61,0,32,430
1877230,1444743,2024-05-15,House,"On Agreeing to the Resolution RC# 202",223,185,1,21,430
1878308,1444795,2024-05-16,House,"On Motion to Recommit RC# 216",202,210,0,18,430
1878308,1444796,2024-05-16,House,"On Passage RC# 217",224,187,0,19,430
1878926,1443646,2024-05-15,House,"On Ordering the Previous Question RC# 198",212,201,0,17,430
1878926,1443647,2024-05-15,House,"On Agreeing to the Resolution RC# 199",212,200,1,17,430
1650761,1240753,2023-02-01,House,"On Passage",229,197,0,7,433
1650761,1288924,2023-03-29,Senate,"On Passage of the Bill H.J.Res. 7 RC# 80",68,23,0,9,100
1657912,1236136,2023-01-25,House,"On Motion to Suspend the Rules and Pass, as Amended",424,4,0,6,434
1683911,1350801,2023-07-17,House,"On Motion to Suspend the Rules and Pass RC# 329",400,0,0,33,433
1683943,1363306,2023-09-19,House,"On Motion to Suspend the Rules and Pass RC# 399",422,0,0,11,433
1685042,1357576,2023-11-13,House,"On Motion to Suspend the Rules and Pass RC# 644",409,0,1,23,433
1694105,1247594,2023-02-09,House,"On Passage",250,173,0,11,434
1694105,1272121,2023-03-08,Senate,"On the Joint Resolution H.J.Res. 26 RC# 49",81,14,1,4,100
1694134,1362332,2023-12-06,Senate,"On the Cloture Motion H.R. 815 RC# 332",49,51,0,0,100
1694134,1379686,2024-02-07,Senate,"On Cloture on the Motion to Proceed H.R. 815 RC# 39",49,50,0,1,100
1694134,1380547,2024-02-08,Senate,"On Cloture on the Motion to Proceed H.R. 815 RC# 41",67,32,0,1,100
1694134,1381248,2024-02-09,Senate,"On the Motion to Proceed H.R. 815 RC# 42",64,19,0,17,100
1694134,1381347,2024-02-11,Senate,"On the Motion to Table H.R. 815 RC# 43",40,53,0,7,100
1694134,1381348,2024-02-11,Senate,"On the Cloture Motion H.R. 815 RC# 44",67,27,0,6,100
1694134,1382836,2024-02-12,Senate,"On the Motion (Motion to Waive All Applicable Budgetary Discipline During the Consideration of H.R. 815) RC# 45",66,33,0,1,100
1694134,1382837,2024-02-12,Senate,"On the Amendment S.Amdt. 1388 to H.R. 815 (No short title on file) RC# 46",66,33,0,1,100
1694134,1382838,2024-02-12,Senate,"On the Cloture Motion H.R. 815 RC# 47",66,33,0,1,100
1694134,1399670,2024-02-13,Senate,"On Passage of the Bill H.R. 815 RC# 48",70,29,0,1,100
1694134,1433360,2024-04-23,Senate,"On the Motion to Table H.R. 815 RC# 151",48,50,0,2,100
1694134,1433361,2024-04-23,Senate,"On the Cloture Motion H.R. 815 RC# 152",80,19,0,1,100
1694134,1433362,2024-04-23,Senate,"On the Motion (Motion to Waive: Section 314(e) of the C.B.A. re: the House Amdt to the Senate Amdt to H.R. 815) RC# 153",75,20,0,5,100
1694134,1433363,2024-04-23,Senate,"On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 815) RC# 154",79,18,0,3,100
1703055,1426044,2024-04-11,House,"On Motion to Suspend the Rules and Pass RC# 110",401,15,0,14,430
1712239,1355451,2023-09-18,House,"On Motion to Suspend the Rules and Pass RC# 393",409,0,1,22,432
1714896,1350573,2023-07-11,House,"On Motion to Suspend the Rules and Pass RC# 291",409,1,0,23,433
1723511,1271081,2023-03-07,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 132",422,0,0,12,434
1724868,1273518,2023-03-10,House,"On Passage RC# 143",419,0,0,16,435
1741132,1362515,2023-12-12,House,"On Motion to Suspend the Rules and Pass RC# 712",403,20,0,10,433
1746998,1324058,2023-05-11,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 212",425,0,0,10,435
1750631,1355594,2023-10-02,House,"On Motion to Suspend the Rules and Pass RC# 514",390,0,1,42,433
1757049,1350735,2023-07-13,House,"On Agreeing to the Amendment RC# 297",399,31,0,9,439
1757049,1350736,2023-07-13,House,"On Agreeing to the Amendment RC# 298",198,217,0,24,439
1757049,1350737,2023-07-13,House,"On Agreeing to the Amendment RC# 299",160,266,0,13,439
1757049,1350738,2023-07-13,House,"On Agreeing to the Amendment RC# 300",221,213,0,6,440
1757049,1350739,2023-07-13,House,"On Agreeing to the Amendment RC# 301",222,211,0,7,440
1757049,1350740,2023-07-13,House,"On Agreeing to the Amendment RC# 302",222,210,0,8,440
1757049,1350741,2023-07-13,House,"On Agreeing to the Amendment RC# 303",89,341,0,9,439
1757049,1350742,2023-07-13,House,"On Agreeing to the Amendment RC# 304",70,358,0,11,439
1757049,1350743,2023-07-13,House,"On Agreeing to the Amendment RC# 305",95,332,2,10,439
1757049,1350744,2023-07-13,House,"On Agreeing to the Amendment RC# 306",129,301,0,9,439
1757049,1350745,2023-07-13,House,"On Agreeing to the Amendment RC# 307",71,360,0,8,439
1757049,1350746,2023-07-13,House,"On Agreeing to the Amendment RC# 308",217,212,0,10,439
1757049,1350747,2023-07-13,House,"On Agreeing to the Amendment RC# 309",227,201,1,10,439
1757049,1350748,2023-07-13,House,"On Agreeing to the Amendment RC# 310",214,210,0,15,439
1757049,1350749,2023-07-13,House,"On Agreeing to the Amendment RC# 311",216,216,0,7,439
1757049,1350750,2023-07-13,House,"On Agreeing to the Amendment RC# 312",214,213,0,6,433
1757049,1350751,2023-07-13,House,"On Agreeing to the Amendment RC# 313",218,213,0,8,439
1757049,1350752,2023-07-13,House,"On Agreeing to the Amendment RC# 314",222,209,0,8,439
1757049,1350753,2023-07-13,House,"On Agreeing to the Amendment RC# 315",234,198,0,7,439
1757049,1350754,2023-07-13,House,"On Agreeing to the Amendment RC# 316",177,253,0,9,439
1757049,1350755,2023-07-13,House,"On Agreeing to the Amendment RC# 317",147,276,2,14,439
1757049,1350756,2023-07-13,House,"On Agreeing to the Amendment RC# 318",218,213,0,8,439
1757049,1350757,2023-07-13,House,"On Agreeing to the Amendment RC# 319",79,353,0,7,439
1757049,1350758,2023-07-13,House,"On Agreeing to the Amendment RC# 320",212,218,0,9,439
1757049,1350759,2023-07-13,House,"On Agreeing to the Amendment RC# 321",210,221,0,8,439
1757049,1350760,2023-07-13,House,"On Agreeing to the Amendment RC# 322",193,237,0,9,439
1757049,1350761,2023-07-13,House,"On Agreeing to the Amendment RC# 323",247,185,0,7,439
1757049,1350762,2023-07-13,House,"On Agreeing to the Amendment RC# 324",218,213,0,8,439
1757049,1350765,2023-07-14,House,"On Agreeing to the Amendment RC# 325",218,210,0,11,439
1757049,1350766,2023-07-14,House,"On Agreeing to the Amendment RC# 326",217,216,0,7,440
1757049,1350767,2023-07-14,House,"On Motion to Recommit RC# 327",210,217,0,7,434
1757049,1350768,2023-07-14,House,"On Passage RC# 328",219,210,0,5,434
1757049,1355353,2023-09-19,House,"On Motion to go to Conference RC# 395",393,27,0,13,433
1757049,1355354,2023-09-19,House,"On Closing Portions of the Conference RC# 396",401,19,0,13,433
1757049,1355355,2023-09-20,House,"On Motion to Instruct Conferees RC# 400",205,214,0,14,433
1757049,1362306,2023-11-15,Senate,"On the Motion (Motion to Insist on the Senate Amendment to H.R. 2670, Agree to the Request for Conference, and Authorize the Chair to Appoint Conferees) RC# 313",90,8,0,2,100
1757049,1362307,2023-12-07,Senate,"On the Motion to Proceed H.R. 2670 RC# 334",82,15,0,3,100
1757049,1362481,2023-12-12,Senate,"On the Motion to Table S.Amdt. 1373 to H.R. 2670 (National Defense Authorization Act for Fiscal Year 2024) RC# 339",47,53,0,0,100
1757049,1362482,2023-12-12,Senate,"On the Motion to Table H.R. 2670 RC# 340",26,73,0,1,100
1757049,1362483,2023-12-12,Senate,"On the Cloture Motion H.R. 2670 RC# 341",85,15,0,0,100
1757049,1362677,2023-12-13,Senate,"On the Motion (Motion to Waive the Rule 28 Point of Order Re: Section 7902 of the Conference Report to Accompany H.R. 2670) RC# 342",65,35,0,0,100
1757049,1362678,2023-12-13,Senate,"On the Conference Report H.R. 2670 RC# 343",87,13,0,0,100
1757049,1362842,2023-12-14,House,"On Motion to Suspend the Rules and Agree to the Conference Report RC# 723",310,118,0,6,434
1758038,1373512,2024-01-31,House,"On Motion to Suspend the Rules and Pass RC# 29",420,0,2,9,431
1759606,1366073,2024-01-16,Senate,"On Cloture on the Motion to Proceed H.R. 2872 RC# 9",68,13,0,19,100
1759606,1366853,2024-01-18,Senate,"On the Amendment S.Amdt. 1384 to S.Amdt. 1381 to H.R. 2872 (No short title on file) RC# 10",44,50,0,6,100
1759606,1366854,2024-01-18,Senate,"On the Motion (Marshall Motion to Commit H.R. 2872 to the Committee on Appropriations with instructions) RC# 11",13,82,0,5,100
1759606,1366855,2024-01-18,Senate,"On Passage of the Bill H.R. 2872 RC# 12",77,18,0,5,100
1759606,1366856,2024-01-18,House,"On Motion to Suspend the Rules and Concur in the Senate Amendment RC# 15",314,108,0,11,433
