bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1766753,2812862,text,233083,application/pdf,Introduced,https://legiscan.com/US/text/HCR46/id/2812862,https://www.congress.gov/118/bills/hconres46/BILLS-118hconres46ih.pdf
1767466,2815907,text,230469,application/pdf,Introduced,https://legiscan.com/US/text/HCR47/id/2815907,https://www.congress.gov/118/bills/hconres47/BILLS-118hconres47ih.pdf
1767811,2816753,text,190550,application/pdf,Introduced,https://legiscan.com/US/text/HCR48/id/2816753,https://www.congress.gov/118/bills/hconres48/BILLS-118hconres48ih.pdf
1768173,2817785,text,240080,application/pdf,Introduced,https://legiscan.com/US/text/HCR49/id/2817785,https://www.congress.gov/118/bills/hconres49/BILLS-118hconres49ih.pdf
1768741,2818947,text,228901,application/pdf,Introduced,https://legiscan.com/US/text/HCR50/id/2818947,https://www.congress.gov/118/bills/hconres50/BILLS-118hconres50ih.pdf
1771350,2826855,text,188955,application/pdf,Introduced,https://legiscan.com/US/text/HCR51/id/2826855,https://www.congress.gov/118/bills/hconres51/BILLS-118hconres51ih.pdf
1771541,2827315,text,229141,application/pdf,Introduced,https://legiscan.com/US/text/HCR52/id/2827315,https://www.congress.gov/118/bills/hconres52/BILLS-118hconres52ih.pdf
1772622,2829743,text,229117,application/pdf,Introduced,https://legiscan.com/US/text/HCR53/id/2829743,https://www.congress.gov/118/bills/hconres53/BILLS-118hconres53ih.pdf
1773028,2830623,text,236662,application/pdf,Introduced,https://legiscan.com/US/text/HCR54/id/2830623,https://www.congress.gov/118/bills/hconres54/BILLS-118hconres54ih.pdf
1773697,2832361,text,238232,application/pdf,Introduced,https://legiscan.com/US/text/HCR55/id/2832361,https://www.congress.gov/118/bills/hconres55/BILLS-118hconres55ih.pdf
1774446,2834203,text,244256,application/pdf,Introduced,https://legiscan.com/US/text/HCR56/id/2834203,https://www.congress.gov/118/bills/hconres56/BILLS-118hconres56ih.pdf
1774608,2834606,text,229582,application/pdf,Introduced,https://legiscan.com/US/text/HCR57/id/2834606,https://www.congress.gov/118/bills/hconres57/BILLS-118hconres57ih.pdf
1774608,2834890,text,100527,application/pdf,Engrossed,https://legiscan.com/US/text/HCR57/id/2834890,https://www.congress.gov/118/bills/hconres57/BILLS-118hconres57eh.pdf
1774608,2835585,text,104433,application/pdf,Enrolled,https://legiscan.com/US/text/HCR57/id/2835585,https://www.congress.gov/118/bills/hconres57/BILLS-118hconres57enr.pdf
1774705,2834658,text,232367,application/pdf,Introduced,https://legiscan.com/US/text/HCR58/id/2834658,https://www.congress.gov/118/bills/hconres58/BILLS-118hconres58ih.pdf
1775045,2834943,text,231341,application/pdf,Introduced,https://legiscan.com/US/text/HCR59/id/2834943,https://www.congress.gov/118/bills/hconres59/BILLS-118hconres59ih.pdf
1775251,2835305,text,235282,application/pdf,Introduced,https://legiscan.com/US/text/HCR60/id/2835305,https://www.congress.gov/118/bills/hconres60/BILLS-118hconres60ih.pdf
1775524,2835461,text,229132,application/pdf,Introduced,https://legiscan.com/US/text/HCR61/id/2835461,https://www.congress.gov/118/bills/hconres61/BILLS-118hconres61ih.pdf
1776495,2837846,text,241331,application/pdf,Introduced,https://legiscan.com/US/text/HCR62/id/2837846,https://www.congress.gov/118/bills/hconres62/BILLS-118hconres62ih.pdf
1777106,2839075,text,236527,application/pdf,Introduced,https://legiscan.com/US/text/HCR63/id/2839075,https://www.congress.gov/118/bills/hconres63/BILLS-118hconres63ih.pdf
1777961,2841288,text,230895,application/pdf,Introduced,https://legiscan.com/US/text/HCR64/id/2841288,https://www.congress.gov/118/bills/hconres64/BILLS-118hconres64ih.pdf
1778427,2842326,text,232264,application/pdf,Introduced,https://legiscan.com/US/text/HCR65/id/2842326,https://www.congress.gov/118/bills/hconres65/BILLS-118hconres65ih.pdf
1778405,2842322,text,234689,application/pdf,Introduced,https://legiscan.com/US/text/HCR66/id/2842322,https://www.congress.gov/118/bills/hconres66/BILLS-118hconres66ih.pdf
1778559,2842401,text,232995,application/pdf,Introduced,https://legiscan.com/US/text/HCR67/id/2842401,https://www.congress.gov/118/bills/hconres67/BILLS-118hconres67ih.pdf
1778845,2843181,text,243514,application/pdf,Introduced,https://legiscan.com/US/text/HCR68/id/2843181,https://www.congress.gov/118/bills/hconres68/BILLS-118hconres68ih.pdf
1778979,2843204,text,230650,application/pdf,Introduced,https://legiscan.com/US/text/HCR69/id/2843204,https://www.congress.gov/118/bills/hconres69/BILLS-118hconres69ih.pdf
1779281,2843411,text,230539,application/pdf,Introduced,https://legiscan.com/US/text/HCR70/id/2843411,https://www.congress.gov/118/bills/hconres70/BILLS-118hconres70ih.pdf
1779603,2847904,text,232935,application/pdf,Introduced,https://legiscan.com/US/text/HCR71/id/2847904,https://www.congress.gov/118/bills/hconres71/BILLS-118hconres71ih.pdf
1779846,2847797,text,236017,application/pdf,Introduced,https://legiscan.com/US/text/HCR72/id/2847797,https://www.congress.gov/118/bills/hconres72/BILLS-118hconres72ih.pdf
1779851,2847798,text,231892,application/pdf,Introduced,https://legiscan.com/US/text/HCR73/id/2847798,https://www.congress.gov/118/bills/hconres73/BILLS-118hconres73ih.pdf
1781587,2848022,text,234237,application/pdf,Introduced,https://legiscan.com/US/text/HCR74/id/2848022,https://www.congress.gov/118/bills/hconres74/BILLS-118hconres74ih.pdf
1783599,2849807,text,232996,application/pdf,Introduced,https://legiscan.com/US/text/HCR75/id/2849807,https://www.congress.gov/118/bills/hconres75/BILLS-118hconres75ih.pdf
1783602,2849808,text,238617,application/pdf,Introduced,https://legiscan.com/US/text/HCR76/id/2849808,https://www.congress.gov/118/bills/hconres76/BILLS-118hconres76ih.pdf
1784306,2851005,text,233603,application/pdf,Introduced,https://legiscan.com/US/text/HCR77/id/2851005,https://www.congress.gov/118/bills/hconres77/BILLS-118hconres77ih.pdf
1784725,2851549,text,233316,application/pdf,Introduced,https://legiscan.com/US/text/HCR78/id/2851549,https://www.congress.gov/118/bills/hconres78/BILLS-118hconres78ih.pdf
1785111,2851951,text,230742,application/pdf,Introduced,https://legiscan.com/US/text/HCR79/id/2851951,https://www.congress.gov/118/bills/hconres79/BILLS-118hconres79ih.pdf
1785195,2852107,text,231861,application/pdf,Introduced,https://legiscan.com/US/text/HCR80/id/2852107,https://www.congress.gov/118/bills/hconres80/BILLS-118hconres80ih.pdf
1794005,2865273,text,235796,application/pdf,Introduced,https://legiscan.com/US/text/HCR81/id/2865273,https://www.congress.gov/118/bills/hconres81/BILLS-118hconres81ih.pdf
1819771,2888448,text,234244,application/pdf,Introduced,https://legiscan.com/US/text/HCR82/id/2888448,https://www.congress.gov/118/bills/hconres82/BILLS-118hconres82ih.pdf
1821904,2894551,text,233601,application/pdf,Introduced,https://legiscan.com/US/text/HCR83/id/2894551,https://www.congress.gov/118/bills/hconres83/BILLS-118hconres83ih.pdf
1821904,2955205,text,217639,application/pdf,Introduced,https://legiscan.com/US/text/HCR83/id/2955205,https://www.congress.gov/118/bills/hconres83/BILLS-118hconres83rh.pdf
1821904,2958629,text,107964,application/pdf,Engrossed,https://legiscan.com/US/text/HCR83/id/2958629,https://www.congress.gov/118/bills/hconres83/BILLS-118hconres83eh.pdf
1825075,2898784,text,230684,application/pdf,Introduced,https://legiscan.com/US/text/HCR84/id/2898784,https://www.congress.gov/118/bills/hconres84/BILLS-118hconres84ih.pdf
1825075,2921088,text,112516,application/pdf,Engrossed,https://legiscan.com/US/text/HCR84/id/2921088,https://www.congress.gov/118/bills/hconres84/BILLS-118hconres84eh.pdf
1825075,2963785,text,107707,application/pdf,Enrolled,https://legiscan.com/US/text/HCR84/id/2963785,https://www.congress.gov/118/bills/hconres84/BILLS-118hconres84enr.pdf
1829204,2903926,text,230852,application/pdf,Introduced,https://legiscan.com/US/text/HCR85/id/2903926,https://www.congress.gov/118/bills/hconres85/BILLS-118hconres85ih.pdf
1829204,2921225,text,113035,application/pdf,Engrossed,https://legiscan.com/US/text/HCR85/id/2921225,https://www.congress.gov/118/bills/hconres85/BILLS-118hconres85eh.pdf
1829204,2981953,text,107881,application/pdf,Enrolled,https://legiscan.com/US/text/HCR85/id/2981953,https://www.congress.gov/118/bills/hconres85/BILLS-118hconres85enr.pdf
1829214,2903927,text,232092,application/pdf,Introduced,https://legiscan.com/US/text/HCR86/id/2903927,https://www.congress.gov/118/bills/hconres86/BILLS-118hconres86ih.pdf
1829214,2965909,text,106145,application/pdf,Engrossed,https://legiscan.com/US/text/HCR86/id/2965909,https://www.congress.gov/118/bills/hconres86/BILLS-118hconres86eh.pdf
1834563,2912394,text,232428,application/pdf,Introduced,https://legiscan.com/US/text/HCR87/id/2912394,https://www.congress.gov/118/bills/hconres87/BILLS-118hconres87ih.pdf
1839491,2917906,text,230207,application/pdf,Introduced,https://legiscan.com/US/text/HCR88/id/2917906,https://www.congress.gov/118/bills/hconres88/BILLS-118hconres88ih.pdf
1839585,2917988,text,230571,application/pdf,Introduced,https://legiscan.com/US/text/HCR89/id/2917988,https://www.congress.gov/118/bills/hconres89/BILLS-118hconres89ih.pdf
1839585,2948392,text,111763,application/pdf,Engrossed,https://legiscan.com/US/text/HCR89/id/2948392,https://www.congress.gov/118/bills/hconres89/BILLS-118hconres89eh.pdf
1839612,2918011,text,233659,application/pdf,Introduced,https://legiscan.com/US/text/HCR90/id/2918011,https://www.congress.gov/118/bills/hconres90/BILLS-118hconres90ih.pdf
1848749,2931203,text,230500,application/pdf,Introduced,https://legiscan.com/US/text/HCR91/id/2931203,https://www.congress.gov/118/bills/hconres91/BILLS-118hconres91ih.pdf
1851540,2935551,text,233146,application/pdf,Introduced,https://legiscan.com/US/text/HCR92/id/2935551,https://www.congress.gov/118/bills/hconres92/BILLS-118hconres92ih.pdf
1860111,2953147,text,100468,application/pdf,Engrossed,https://legiscan.com/US/text/HCR93/id/2953147,https://www.congress.gov/118/bills/hconres93/BILLS-118hconres93eh.pdf
1860111,2954662,text,104271,application/pdf,Enrolled,https://legiscan.com/US/text/HCR93/id/2954662,https://www.congress.gov/118/bills/hconres93/BILLS-118hconres93enr.pdf
1860916,2953201,text,100268,application/pdf,Engrossed,https://legiscan.com/US/text/HCR94/id/2953201,https://www.congress.gov/118/bills/hconres94/BILLS-118hconres94eh.pdf
1860916,2957556,text,104234,application/pdf,Enrolled,https://legiscan.com/US/text/HCR94/id/2957556,https://www.congress.gov/118/bills/hconres94/BILLS-118hconres94enr.pdf
1861735,2955734,text,237159,application/pdf,Introduced,https://legiscan.com/US/text/HCR95/id/2955734,https://www.congress.gov/118/bills/hconres95/BILLS-118hconres95ih.pdf
1862529,2956368,text,232053,application/pdf,Introduced,https://legiscan.com/US/text/HCR96/id/2956368,https://www.congress.gov/118/bills/hconres96/BILLS-118hconres96ih.pdf
1863424,2958687,text,241181,application/pdf,Introduced,https://legiscan.com/US/text/HCR97/id/2958687,https://www.congress.gov/118/bills/hconres97/BILLS-118hconres97ih.pdf
1863933,2959777,text,232647,application/pdf,Introduced,https://legiscan.com/US/text/HCR98/id/2959777,https://www.congress.gov/118/bills/hconres98/BILLS-118hconres98ih.pdf
1864755,2961524,text,232985,application/pdf,Introduced,https://legiscan.com/US/text/HCR99/id/2961524,https://www.congress.gov/118/bills/hconres99/BILLS-118hconres99ih.pdf
1866990,2966569,text,104655,application/pdf,Engrossed,https://legiscan.com/US/text/HCR100/id/2966569,https://www.congress.gov/118/bills/hconres100/BILLS-118hconres100eh.pdf
1866990,2974959,text,103930,application/pdf,Enrolled,https://legiscan.com/US/text/HCR100/id/2974959,https://www.congress.gov/118/bills/hconres100/BILLS-118hconres100enr.pdf
1867008,2966570,text,234417,application/pdf,Introduced,https://legiscan.com/US/text/HCR101/id/2966570,https://www.congress.gov/118/bills/hconres101/BILLS-118hconres101ih.pdf
1868861,2970998,text,237266,application/pdf,Introduced,https://legiscan.com/US/text/HCR102/id/2970998,https://www.congress.gov/118/bills/hconres102/BILLS-118hconres102ih.pdf
1872286,2980615,text,230702,application/pdf,Introduced,https://legiscan.com/US/text/HCR103/id/2980615,https://www.congress.gov/118/bills/hconres103/BILLS-118hconres103ih.pdf
1873040,2982717,text,230718,application/pdf,Introduced,https://legiscan.com/US/text/HCR104/id/2982717,https://www.congress.gov/118/bills/hconres104/BILLS-118hconres104ih.pdf
1876663,2993407,text,230406,application/pdf,Introduced,https://legiscan.com/US/text/HCR105/id/2993407,https://www.congress.gov/118/bills/hconres105/BILLS-118hconres105ih.pdf
1876694,2993903,text,230867,application/pdf,Introduced,https://legiscan.com/US/text/HCR106/id/2993903,https://www.congress.gov/118/bills/hconres106/BILLS-118hconres106ih.pdf
1876694,2998345,text,102245,application/pdf,Engrossed,https://legiscan.com/US/text/HCR106/id/2998345,https://www.congress.gov/118/bills/hconres106/BILLS-118hconres106eh.pdf
1876717,2993906,text,232340,application/pdf,Introduced,https://legiscan.com/US/text/HCR107/id/2993906,https://www.congress.gov/118/bills/hconres107/BILLS-118hconres107ih.pdf
1650950,2708654,text,228817,application/pdf,Introduced,https://legiscan.com/US/text/HJR1/id/2708654,https://www.congress.gov/118/bills/hjres1/BILLS-118hjres1ih.pdf
1650876,2630746,text,232198,application/pdf,Introduced,https://legiscan.com/US/text/HJR2/id/2630746,https://www.congress.gov/118/bills/hjres2/BILLS-118hjres2ih.pdf
1650740,2630653,text,229390,application/pdf,Introduced,https://legiscan.com/US/text/HJR3/id/2630653,https://www.congress.gov/118/bills/hjres3/BILLS-118hjres3ih.pdf
1651137,2632588,text,229344,application/pdf,Introduced,https://legiscan.com/US/text/HJR4/id/2632588,https://www.congress.gov/118/bills/hjres4/BILLS-118hjres4ih.pdf
1650758,2630665,text,229732,application/pdf,Introduced,https://legiscan.com/US/text/HJR5/id/2630665,https://www.congress.gov/118/bills/hjres5/BILLS-118hjres5ih.pdf
1650672,2630609,text,230353,application/pdf,Introduced,https://legiscan.com/US/text/HJR6/id/2630609,https://www.congress.gov/118/bills/hjres6/BILLS-118hjres6ih.pdf
1650761,2630668,text,229682,application/pdf,Introduced,https://legiscan.com/US/text/HJR7/id/2630668,https://www.congress.gov/118/bills/hjres7/BILLS-118hjres7ih.pdf
1650761,2765076,text,194789,application/pdf,Introduced,https://legiscan.com/US/text/HJR7/id/2765076,https://www.congress.gov/118/bills/hjres7/BILLS-118hjres7pcs.pdf
1650761,2681223,text,108624,application/pdf,Engrossed,https://legiscan.com/US/text/HJR7/id/2681223,https://www.congress.gov/118/bills/hjres7/BILLS-118hjres7eh.pdf
1650761,2766576,text,105547,application/pdf,Enrolled,https://legiscan.com/US/text/HJR7/id/2766576,https://www.congress.gov/118/bills/hjres7/BILLS-118hjres7enr.pdf
1650942,2630793,text,231541,application/pdf,Introduced,https://legiscan.com/US/text/HJR8/id/2630793,https://www.congress.gov/118/bills/hjres8/BILLS-118hjres8ih.pdf
1650596,2708712,text,229163,application/pdf,Introduced,https://legiscan.com/US/text/HJR9/id/2708712,https://www.congress.gov/118/bills/hjres9/BILLS-118hjres9ih.pdf
1651081,2630890,text,229426,application/pdf,Introduced,https://legiscan.com/US/text/HJR10/id/2630890,https://www.congress.gov/118/bills/hjres10/BILLS-118hjres10ih.pdf
1650492,2633656,text,230623,application/pdf,Introduced,https://legiscan.com/US/text/HJR11/id/2633656,https://www.congress.gov/118/bills/hjres11/BILLS-118hjres11ih.pdf
1650752,2708652,text,230727,application/pdf,Introduced,https://legiscan.com/US/text/HJR12/id/2708652,https://www.congress.gov/118/bills/hjres12/BILLS-118hjres12ih.pdf
1650832,2633760,text,230050,application/pdf,Introduced,https://legiscan.com/US/text/HJR13/id/2633760,https://www.congress.gov/118/bills/hjres13/BILLS-118hjres13ih.pdf
1653219,2633515,text,233079,application/pdf,Introduced,https://legiscan.com/US/text/HJR14/id/2633515,https://www.congress.gov/118/bills/hjres14/BILLS-118hjres14ih.pdf
1656052,2793124,text,229273,application/pdf,Introduced,https://legiscan.com/US/text/HJR15/id/2793124,https://www.congress.gov/118/bills/hjres15/BILLS-118hjres15ih.pdf
1656185,2637356,text,230925,application/pdf,Introduced,https://legiscan.com/US/text/HJR16/id/2637356,https://www.congress.gov/118/bills/hjres16/BILLS-118hjres16ih.pdf
1657910,2639790,text,230361,application/pdf,Introduced,https://legiscan.com/US/text/HJR17/id/2639790,https://www.congress.gov/118/bills/hjres17/BILLS-118hjres17ih.pdf
1657903,2639821,text,236480,application/pdf,Introduced,https://legiscan.com/US/text/HJR18/id/2639821,https://www.congress.gov/118/bills/hjres18/BILLS-118hjres18ih.pdf
1657931,2639916,text,233666,application/pdf,Introduced,https://legiscan.com/US/text/HJR19/id/2639916,https://www.congress.gov/118/bills/hjres19/BILLS-118hjres19ih.pdf
1657883,2639930,text,231566,application/pdf,Introduced,https://legiscan.com/US/text/HJR20/id/2639930,https://www.congress.gov/118/bills/hjres20/BILLS-118hjres20ih.pdf
1657929,2639970,text,231924,application/pdf,Introduced,https://legiscan.com/US/text/HJR21/id/2639970,https://www.congress.gov/118/bills/hjres21/BILLS-118hjres21ih.pdf
1683956,2668624,text,229146,application/pdf,Introduced,https://legiscan.com/US/text/HJR22/id/2668624,https://www.congress.gov/118/bills/hjres22/BILLS-118hjres22ih.pdf
1689582,2784111,text,233354,application/pdf,Introduced,https://legiscan.com/US/text/HJR23/id/2784111,https://www.congress.gov/118/bills/hjres23/BILLS-118hjres23ih.pdf
1689573,2674488,text,229435,application/pdf,Introduced,https://legiscan.com/US/text/HJR24/id/2674488,https://www.congress.gov/118/bills/hjres24/BILLS-118hjres24ih.pdf
1689573,2692526,text,105033,application/pdf,Engrossed,https://legiscan.com/US/text/HJR24/id/2692526,https://www.congress.gov/118/bills/hjres24/BILLS-118hjres24eh.pdf
1689634,2674494,text,232856,application/pdf,Introduced,https://legiscan.com/US/text/HJR25/id/2674494,https://www.congress.gov/118/bills/hjres25/BILLS-118hjres25ih.pdf
1694105,2680040,text,230880,application/pdf,Introduced,https://legiscan.com/US/text/HJR26/id/2680040,https://www.congress.gov/118/bills/hjres26/BILLS-118hjres26ih.pdf
1694105,2692587,text,105030,application/pdf,Engrossed,https://legiscan.com/US/text/HJR26/id/2692587,https://www.congress.gov/118/bills/hjres26/BILLS-118hjres26eh.pdf
1694105,2737319,text,105017,application/pdf,Enrolled,https://legiscan.com/US/text/HJR26/id/2737319,https://www.congress.gov/118/bills/hjres26/BILLS-118hjres26enr.pdf
1694201,2680047,text,234870,application/pdf,Introduced,https://legiscan.com/US/text/HJR27/id/2680047,https://www.congress.gov/118/bills/hjres27/BILLS-118hjres27ih.pdf
1694201,2727610,text,219248,application/pdf,Introduced,https://legiscan.com/US/text/HJR27/id/2727610,https://www.congress.gov/118/bills/hjres27/BILLS-118hjres27rh.pdf
1694201,2741322,text,105586,application/pdf,Engrossed,https://legiscan.com/US/text/HJR27/id/2741322,https://www.congress.gov/118/bills/hjres27/BILLS-118hjres27eh.pdf
1694201,2766539,text,105732,application/pdf,Enrolled,https://legiscan.com/US/text/HJR27/id/2766539,https://www.congress.gov/118/bills/hjres27/BILLS-118hjres27enr.pdf
1697220,2684683,text,231405,application/pdf,Introduced,https://legiscan.com/US/text/HJR28/id/2684683,https://www.congress.gov/118/bills/hjres28/BILLS-118hjres28ih.pdf
1699156,2688012,text,229228,application/pdf,Introduced,https://legiscan.com/US/text/HJR29/id/2688012,https://www.congress.gov/118/bills/hjres29/BILLS-118hjres29ih.pdf
1699156,2824669,text,214506,application/pdf,Introduced,https://legiscan.com/US/text/HJR29/id/2824669,https://www.congress.gov/118/bills/hjres29/BILLS-118hjres29rh.pdf
1699140,2688002,text,230935,application/pdf,Introduced,https://legiscan.com/US/text/HJR30/id/2688002,https://www.congress.gov/118/bills/hjres30/BILLS-118hjres30ih.pdf
1699140,2723976,text,105061,application/pdf,Engrossed,https://legiscan.com/US/text/HJR30/id/2723976,https://www.congress.gov/118/bills/hjres30/BILLS-118hjres30eh.pdf
1699140,2725992,text,105712,application/pdf,Enrolled,https://legiscan.com/US/text/HJR30/id/2725992,https://www.congress.gov/118/bills/hjres30/BILLS-118hjres30enr.pdf
1699130,2688010,text,230199,application/pdf,Introduced,https://legiscan.com/US/text/HJR31/id/2688010,https://www.congress.gov/118/bills/hjres31/BILLS-118hjres31ih.pdf
1703017,2692551,text,229420,application/pdf,Introduced,https://legiscan.com/US/text/HJR32/id/2692551,https://www.congress.gov/118/bills/hjres32/BILLS-118hjres32ih.pdf
1714855,2708624,text,232103,application/pdf,Introduced,https://legiscan.com/US/text/HJR33/id/2708624,https://www.congress.gov/118/bills/hjres33/BILLS-118hjres33ih.pdf
1714847,2710893,text,229171,application/pdf,Introduced,https://legiscan.com/US/text/HJR34/id/2710893,https://www.congress.gov/118/bills/hjres34/BILLS-118hjres34ih.pdf
1717617,2712536,text,229043,application/pdf,Introduced,https://legiscan.com/US/text/HJR35/id/2712536,https://www.congress.gov/118/bills/hjres35/BILLS-118hjres35ih.pdf
1724962,2726150,text,228852,application/pdf,Introduced,https://legiscan.com/US/text/HJR36/id/2726150,https://www.congress.gov/118/bills/hjres36/BILLS-118hjres36ih.pdf
1724959,2726013,text,229055,application/pdf,Introduced,https://legiscan.com/US/text/HJR37/id/2726013,https://www.congress.gov/118/bills/hjres37/BILLS-118hjres37ih.pdf
1724965,2723970,text,229339,application/pdf,Introduced,https://legiscan.com/US/text/HJR38/id/2723970,https://www.congress.gov/118/bills/hjres38/BILLS-118hjres38ih.pdf
1729811,2734182,text,228811,application/pdf,Introduced,https://legiscan.com/US/text/HJR39/id/2734182,https://www.congress.gov/118/bills/hjres39/BILLS-118hjres39ih.pdf
1729811,2788541,text,212847,application/pdf,Introduced,https://legiscan.com/US/text/HJR39/id/2788541,https://www.congress.gov/118/bills/hjres39/BILLS-118hjres39rh.pdf
1729811,2795244,text,105304,application/pdf,Engrossed,https://legiscan.com/US/text/HJR39/id/2795244,https://www.congress.gov/118/bills/hjres39/BILLS-118hjres39eh.pdf
1729811,2804152,text,105925,application/pdf,Enrolled,https://legiscan.com/US/text/HJR39/id/2804152,https://www.congress.gov/118/bills/hjres39/BILLS-118hjres39enr.pdf
1729824,2734173,text,229230,application/pdf,Introduced,https://legiscan.com/US/text/HJR40/id/2734173,https://www.congress.gov/118/bills/hjres40/BILLS-118hjres40ih.pdf
1732088,2734900,text,190870,application/pdf,Introduced,https://legiscan.com/US/text/HJR41/id/2734900,https://www.congress.gov/118/bills/hjres41/BILLS-118hjres41ih.pdf
1732966,2736320,text,229130,application/pdf,Introduced,https://legiscan.com/US/text/HJR42/id/2736320,https://www.congress.gov/118/bills/hjres42/BILLS-118hjres42ih.pdf
1732966,2773892,text,213021,application/pdf,Introduced,https://legiscan.com/US/text/HJR42/id/2773892,https://www.congress.gov/118/bills/hjres42/BILLS-118hjres42rh.pdf
1732966,2787713,text,104907,application/pdf,Engrossed,https://legiscan.com/US/text/HJR42/id/2787713,https://www.congress.gov/118/bills/hjres42/BILLS-118hjres42eh.pdf
1732966,2812223,text,105069,application/pdf,Enrolled,https://legiscan.com/US/text/HJR42/id/2812223,https://www.congress.gov/118/bills/hjres42/BILLS-118hjres42enr.pdf
1741375,2746932,text,230154,application/pdf,Introduced,https://legiscan.com/US/text/HJR43/id/2746932,https://www.congress.gov/118/bills/hjres43/BILLS-118hjres43ih.pdf
1743955,2788537,text,234237,application/pdf,Introduced,https://legiscan.com/US/text/HJR44/id/2788537,https://www.congress.gov/118/bills/hjres44/BILLS-118hjres44ih.pdf
1743955,2811703,text,219581,application/pdf,Introduced,https://legiscan.com/US/text/HJR44/id/2811703,https://www.congress.gov/118/bills/hjres44/BILLS-118hjres44rh.pdf
1743955,2828878,text,195396,application/pdf,Introduced,https://legiscan.com/US/text/HJR44/id/2828878,https://www.congress.gov/118/bills/hjres44/BILLS-118hjres44pcs.pdf
1743955,2827204,text,104776,application/pdf,Engrossed,https://legiscan.com/US/text/HJR44/id/2827204,https://www.congress.gov/118/bills/hjres44/BILLS-118hjres44eh.pdf
1748493,2762813,text,231455,application/pdf,Introduced,https://legiscan.com/US/text/HJR45/id/2762813,https://www.congress.gov/118/bills/hjres45/BILLS-118hjres45ih.pdf
1748493,2813444,text,216881,application/pdf,Introduced,https://legiscan.com/US/text/HJR45/id/2813444,https://www.congress.gov/118/bills/hjres45/BILLS-118hjres45rh.pdf
1748493,2818872,text,102146,application/pdf,Engrossed,https://legiscan.com/US/text/HJR45/id/2818872,https://www.congress.gov/118/bills/hjres45/BILLS-118hjres45eh.pdf
1748493,2825250,text,107070,application/pdf,Enrolled,https://legiscan.com/US/text/HJR45/id/2825250,https://www.congress.gov/118/bills/hjres45/BILLS-118hjres45enr.pdf
1751470,2767509,text,230156,application/pdf,Introduced,https://legiscan.com/US/text/HJR46/id/2767509,https://www.congress.gov/118/bills/hjres46/BILLS-118hjres46ih.pdf
1751470,2824147,text,214746,application/pdf,Introduced,https://legiscan.com/US/text/HJR46/id/2824147,https://www.congress.gov/118/bills/hjres46/BILLS-118hjres46rh.pdf
1751468,2767514,text,230527,application/pdf,Introduced,https://legiscan.com/US/text/HJR47/id/2767514,https://www.congress.gov/118/bills/hjres47/BILLS-118hjres47ih.pdf
1751490,2767529,text,231883,application/pdf,Introduced,https://legiscan.com/US/text/HJR48/id/2767529,https://www.congress.gov/118/bills/hjres48/BILLS-118hjres48ih.pdf
1751493,2767257,text,230158,application/pdf,Introduced,https://legiscan.com/US/text/HJR49/id/2767257,https://www.congress.gov/118/bills/hjres49/BILLS-118hjres49ih.pdf
1751493,2824261,text,214336,application/pdf,Introduced,https://legiscan.com/US/text/HJR49/id/2824261,https://www.congress.gov/118/bills/hjres49/BILLS-118hjres49rh.pdf
1752861,2769637,text,229876,application/pdf,Introduced,https://legiscan.com/US/text/HJR50/id/2769637,https://www.congress.gov/118/bills/hjres50/BILLS-118hjres50ih.pdf
1754085,2773511,text,229329,application/pdf,Introduced,https://legiscan.com/US/text/HJR51/id/2773511,https://www.congress.gov/118/bills/hjres51/BILLS-118hjres51ih.pdf
1754083,2773510,text,253086,application/pdf,Introduced,https://legiscan.com/US/text/HJR52/id/2773510,https://www.congress.gov/118/bills/hjres52/BILLS-118hjres52ih.pdf
1754096,2773514,text,228604,application/pdf,Introduced,https://legiscan.com/US/text/HJR53/id/2773514,https://www.congress.gov/118/bills/hjres53/BILLS-118hjres53ih.pdf
1754483,2786858,text,231021,application/pdf,Introduced,https://legiscan.com/US/text/HJR54/id/2786858,https://www.congress.gov/118/bills/hjres54/BILLS-118hjres54ih.pdf
1757036,2786903,text,230627,application/pdf,Introduced,https://legiscan.com/US/text/HJR55/id/2786903,https://www.congress.gov/118/bills/hjres55/BILLS-118hjres55ih.pdf
1756917,2784566,text,230252,application/pdf,Introduced,https://legiscan.com/US/text/HJR56/id/2784566,https://www.congress.gov/118/bills/hjres56/BILLS-118hjres56ih.pdf
1756974,2784610,text,230227,application/pdf,Introduced,https://legiscan.com/US/text/HJR57/id/2784610,https://www.congress.gov/118/bills/hjres57/BILLS-118hjres57ih.pdf
1757052,2786326,text,228787,application/pdf,Introduced,https://legiscan.com/US/text/HJR58/id/2786326,https://www.congress.gov/118/bills/hjres58/BILLS-118hjres58ih.pdf
1759114,2792373,text,231664,application/pdf,Introduced,https://legiscan.com/US/text/HJR59/id/2792373,https://www.congress.gov/118/bills/hjres59/BILLS-118hjres59ih.pdf
1759881,2817147,text,229021,application/pdf,Introduced,https://legiscan.com/US/text/HJR60/id/2817147,https://www.congress.gov/118/bills/hjres60/BILLS-118hjres60ih.pdf
1764013,2807605,text,228980,application/pdf,Introduced,https://legiscan.com/US/text/HJR61/id/2807605,https://www.congress.gov/118/bills/hjres61/BILLS-118hjres61ih.pdf
